post_file,tag
www.drmetablog.com/2008/04/a-blaguer-is-hi.txt,language
www.drmetablog.com/2008/04/a-corner-in-ala.txt,travel
www.drmetablog.com/2008/04/advice-for-writ.txt,dr_metablogs_greatest_hits
www.drmetablog.com/2008/04/advice-for-writ.txt,language
www.drmetablog.com/2008/04/an-irish-airman.txt,poetry
www.drmetablog.com/2008/04/book-report-the.txt,books
www.drmetablog.com/2008/04/crockery.txt,autobiography
www.drmetablog.com/2008/04/the-helene-mull.txt,autobiography
www.drmetablog.com/2008/04/the-helene-mull.txt,books
www.drmetablog.com/2008/04/the-helene-mull.txt,poetry
www.drmetablog.com/2008/04/poem-for-my-nei.txt,poetry
www.drmetablog.com/2008/04/two-separate-ti.txt,film
www.drmetablog.com/2008/04/two-separate-ti.txt,travel
www.drmetablog.com/2008/04/tamim-ansarys-w.txt,books
www.drmetablog.com/2008/05/a-truly-romanti.txt,poetry
www.drmetablog.com/2008/05/another-novel-b.txt,books
www.drmetablog.com/2008/05/ccny-basketball.txt,autobiography
www.drmetablog.com/2008/05/ccny-basketball.txt,basketball
www.drmetablog.com/2008/05/ccny-basketball.txt,brooklyn_in_the_1950s
www.drmetablog.com/2008/05/ccny-basketball.txt,sports
www.drmetablog.com/2008/05/ccny-basketball.txt,brooklyn
www.drmetablog.com/2008/05/dying-etc.txt,autobiography
www.drmetablog.com/2008/05/embarrassment-i.txt,wisdom
www.drmetablog.com/2008/05/what-is-a-cut-1.txt,books
www.drmetablog.com/2008/05/what-is-a-cut-1.txt,science
www.drmetablog.com/2008/05/yesterday-in-a.txt,autobiography
www.drmetablog.com/2008/05/yesterday-in-a.txt,genealogy
www.drmetablog.com/2008/05/what-we-read-in.txt,books
www.drmetablog.com/2008/05/more-p-s-217-19.txt,brooklyn_in_the_1950s
www.drmetablog.com/2008/05/more-p-s-217-19.txt,brooklyn
www.drmetablog.com/2008/05/the-springless.txt,books
www.drmetablog.com/2008/06/bone-in-the-ear.txt,current_affairs
www.drmetablog.com/2008/06/flagrant-greenw.txt,current_affairs
www.drmetablog.com/2008/06/vivian-de-st-vr.txt,current_affairs
www.drmetablog.com/2008/06/my-brother-jona.txt,science
www.drmetablog.com/2008/06/my-facebook-f-1.txt,current_affairs
www.drmetablog.com/2008/06/something-of-a.txt,wisdom
www.drmetablog.com/2008/06/stepping-eastwa.txt,travel
www.drmetablog.com/2008/06/my-new-career-.txt,sports
www.drmetablog.com/2008/06/news-from-nebra.txt,travel
www.drmetablog.com/2008/06/its-not-just-se.txt,books
www.drmetablog.com/2008/07/european-grass.txt,science
www.drmetablog.com/2008/07/firlik-bezoars.txt,language
www.drmetablog.com/2008/07/firlik-bezoars.txt,science
www.drmetablog.com/2008/07/garden-news.txt,science
www.drmetablog.com/2008/07/the-wave.txt,wisdom
www.drmetablog.com/2008/07/what-is-the-abs.txt,current_affairs
www.drmetablog.com/2008/07/my-cardiologist.txt,science
www.drmetablog.com/2008/08/a-semi-mystical.txt,science
www.drmetablog.com/2008/08/a-semi-mystical.txt,wisdom
www.drmetablog.com/2008/08/duke-duke-duke.txt,music
www.drmetablog.com/2008/08/duke-duke-duke.txt,poetry
www.drmetablog.com/2008/08/if-someone-had.txt,books
www.drmetablog.com/2008/08/nanny-state-nan.txt,history
www.drmetablog.com/2008/08/smoking-smokers.txt,autobiography
www.drmetablog.com/2008/08/lebanon-puccini.txt,music
www.drmetablog.com/2008/08/the-sculpin-sli.txt,language
www.drmetablog.com/2008/08/the-sculpin-sli.txt,science
www.drmetablog.com/2008/08/the-sculpin-sli.txt,sports
www.drmetablog.com/2008/08/on-praise.txt,wisdom
www.drmetablog.com/2008/08/its-the-verse-s.txt,poetry
www.drmetablog.com/2008/08/its-the-verse-s.txt,wisdom
www.drmetablog.com/2008/09/a-scary-flashba.txt,current_affairs
www.drmetablog.com/2008/09/expertise-by-pr.txt,current_affairs
www.drmetablog.com/2008/09/left-right-conf.txt,directional_disabilities
www.drmetablog.com/2008/09/road-to-hanniba.txt,travel
www.drmetablog.com/2008/09/what-i-learned.txt,travel
www.drmetablog.com/2008/09/palin-observati.txt,current_affairs
www.drmetablog.com/2008/09/the-black-cochi.txt,science
www.drmetablog.com/2008/09/what-is-a-dra-1.txt,books
www.drmetablog.com/2008/10/a-while-back-we.txt,current_affairs
www.drmetablog.com/2008/10/in-bruges-dont.txt,film
www.drmetablog.com/2008/10/undergraduate-s.txt,autobiography
www.drmetablog.com/2008/10/undergraduate-s.txt,current_affairs
www.drmetablog.com/2008/10/reading-trollop.txt,books
www.drmetablog.com/2008/10/the-libertarian.txt,current_affairs
www.drmetablog.com/2008/10/lessons-from-r.txt,current_affairs
www.drmetablog.com/2008/10/lessons-from-r.txt,history
www.drmetablog.com/2008/11/an-obsession.txt,current_affairs
www.drmetablog.com/2008/11/overheard-conve.txt,travel
www.drmetablog.com/2008/11/my-henry-james.txt,autobiography
www.drmetablog.com/2008/11/my-henry-james.txt,books
www.drmetablog.com/2008/11/my-henry-james.txt,wisdom
www.drmetablog.com/2008/11/up-in-the-sky-e.txt,autobiography
www.drmetablog.com/2008/11/up-in-the-sky-e.txt,current_affairs
www.drmetablog.com/2008/11/obama-and-numbe.txt,autobiography
www.drmetablog.com/2008/11/obama-and-numbe.txt,brooklyn_in_the_1950s
www.drmetablog.com/2008/11/obama-and-numbe.txt,current_affairs
www.drmetablog.com/2008/11/obama-and-numbe.txt,brooklyn
www.drmetablog.com/2008/11/latter-day-conf.txt,current_affairs
www.drmetablog.com/2008/11/my-day.txt,current_affairs
www.drmetablog.com/2008/11/takacs-geezers.txt,music
www.drmetablog.com/2008/12/basketball-an-4.txt,basketball
www.drmetablog.com/2008/12/basketball-an-4.txt,sports
www.drmetablog.com/2008/12/can-you-believe-it.txt,books
www.drmetablog.com/2008/12/carrots-etc.txt,science
www.drmetablog.com/2008/12/i-dream-of-geor.txt,current_affairs
www.drmetablog.com/2008/12/nightmare-made-worse-by-critique.txt,autobiography
www.drmetablog.com/2008/12/mynewcareeriii.txt,basketball
www.drmetablog.com/2008/12/mynewcareeriii.txt,sports
www.drmetablog.com/2008/12/more-on-sam-coo.txt,current_affairs
www.drmetablog.com/2008/12/more-on-sam-coo.txt,music
www.drmetablog.com/2008/12/more-on-sam-coo.txt,poetry
www.drmetablog.com/2008/12/its-been-a-long.txt,current_affairs
www.drmetablog.com/2008/12/its-been-a-long.txt,music
www.drmetablog.com/2008/12/its-been-a-long.txt,poetry
www.drmetablog.com/2009/01/actively-dying.txt,wisdom
www.drmetablog.com/2009/01/etymology-of-the-word-steerage.txt,language
www.drmetablog.com/2009/01/extrapolation.txt,books
www.drmetablog.com/2009/01/inauguration-highs-and-lows.txt,current_affairs
www.drmetablog.com/2009/01/worst-nightmare-yet.txt,autobiography
www.drmetablog.com/2009/01/two-bumper-stickers.txt,current_affairs
www.drmetablog.com/2009/02/academic-reminiscence.txt,wisdom
www.drmetablog.com/2009/02/actual-dialogue-captured-in-the-wild.txt,wisdom
www.drmetablog.com/2009/02/another-crack-at-moby-dick.txt,books
www.drmetablog.com/2009/02/what-we-should-have-read-in-the-fifties-two-years-before-the-mast.txt,books
www.drmetablog.com/2009/02/life-lessons-from-f-p-schubert.txt,music
www.drmetablog.com/2009/02/life-lessons-from-f-p-schubert.txt,wisdom
www.drmetablog.com/2009/02/oscar-wilde-as-a-replacement-child.txt,books
www.drmetablog.com/2009/02/sursum-corda-brain-surgery.txt,wisdom
www.drmetablog.com/2009/02/what-the-heck-is-an-elfskin.txt,shakespeare
www.drmetablog.com/2009/03/a-merchant-mystery.txt,shakespeare
www.drmetablog.com/2009/03/another-merchant-mystery.txt,shakespeare
www.drmetablog.com/2009/03/aunt-harriets-story.txt,autobiography
www.drmetablog.com/2009/03/aunt-harriets-story.txt,wisdom
www.drmetablog.com/2009/03/this-old-house-.txt,autobiography
www.drmetablog.com/2009/03/on-aggasiz.txt,replacement_children
www.drmetablog.com/2009/03/on-aggasiz.txt,science
www.drmetablog.com/2009/03/the-big-sevenoh.txt,autobiography
www.drmetablog.com/2009/04/some-euphemisms.txt,current_affairs
www.drmetablog.com/2009/04/some-euphemisms.txt,language
www.drmetablog.com/2009/04/the-singing-man-of-windsor.txt,shakespeare
www.drmetablog.com/2009/04/nick-and-the-candlestick.txt,poetry
www.drmetablog.com/2009/05/de-pecunia.txt,current_affairs
www.drmetablog.com/2009/05/etymological-panic.txt,language
www.drmetablog.com/2009/05/medicarese.txt,language
www.drmetablog.com/2009/05/told-you-so-said-i-did.txt,sports
www.drmetablog.com/2009/05/ps-217-prosopography.txt,brooklyn_in_the_1950s
www.drmetablog.com/2009/05/ps-217-prosopography.txt,brooklyn
www.drmetablog.com/2009/05/modern-radio.txt,autobiography
www.drmetablog.com/2009/05/modern-radio.txt,music
www.drmetablog.com/2009/05/modern-radio.txt,wisdom
www.drmetablog.com/2009/06/the-love-song-of-governor-mark-sandford.txt,current_affairs
www.drmetablog.com/2009/06/the-love-song-of-governor-mark-sandford.txt,poetry
www.drmetablog.com/2009/06/les-tits.txt,travel
www.drmetablog.com/2009/07/starlight-dewdrops-etc-.txt,autobiography
www.drmetablog.com/2009/07/starlight-dewdrops-etc-.txt,music
www.drmetablog.com/2009/07/pastorale.txt,science
www.drmetablog.com/2009/07/updike-ii.txt,books
www.drmetablog.com/2009/07/our-lady-of-internal-combustion.txt,autobiography
www.drmetablog.com/2009/07/our-lady-of-internal-combustion.txt,religion
www.drmetablog.com/2009/07/updyke.txt,books
www.drmetablog.com/2009/08/late-blight.txt,science
www.drmetablog.com/2009/08/richard-poirier-19252009.txt,autobiography
www.drmetablog.com/2009/08/richard-poirier-19252009.txt,books
www.drmetablog.com/2009/08/richard-poirier-19252009.txt,wisdom
www.drmetablog.com/2009/08/sheepdeer-interaction.txt,science
www.drmetablog.com/2009/08/zucchini-news.txt,autobiography
www.drmetablog.com/2009/08/ligawinitude.txt,directional_disabilities
www.drmetablog.com/2009/08/updikeiii.txt,books
www.drmetablog.com/2009/09/on-noise.txt,current_affairs
www.drmetablog.com/2009/09/some-midcareer-baseball-deaths.txt,sports
www.drmetablog.com/2009/09/plastic-flowers.txt,poetry
www.drmetablog.com/2009/09/updike-part-iv.txt,books
www.drmetablog.com/2009/09/my-entry.txt,brooklyn_in_the_1950s
www.drmetablog.com/2009/09/my-entry.txt,brooklyn
www.drmetablog.com/2009/09/notes-on-the-tarpaulin.txt,language
www.drmetablog.com/2009/09/notes-on-the-tarpaulin.txt,words_of_my_life
www.drmetablog.com/2009/09/notes-on-the-tarpaulin.txt,words-of-my-life-1
www.drmetablog.com/2009/09/my-first-racist.txt,autobiography
www.drmetablog.com/2009/09/my-first-racist.txt,brooklyn_in_the_1950s
www.drmetablog.com/2009/09/my-first-racist.txt,brooklyn
www.drmetablog.com/2009/09/new-bird-in-town.txt,science
www.drmetablog.com/2009/10/a-visit-to-a-new-healthcare-provider.txt,current_affairs
www.drmetablog.com/2009/10/another-baseball-dream.txt,sports
www.drmetablog.com/2009/10/why-i-love-health-insurance-companies-reason-453.txt,current_affairs
www.drmetablog.com/2009/10/yellow-face.txt,books
www.drmetablog.com/2009/11/-a-further-note-on-nineteenthcentury-horsedrawn-vehicles.txt,books
www.drmetablog.com/2009/11/-a-further-note-on-nineteenthcentury-horsedrawn-vehicles.txt,science
www.drmetablog.com/2009/11/adh22-in-my-life.txt,autobiography
www.drmetablog.com/2009/11/adh22-in-my-life.txt,science
www.drmetablog.com/2009/11/damn-yankees.txt,sports
www.drmetablog.com/2009/11/help-i-need-somebody-not-just-anybody.txt,autobiography
www.drmetablog.com/2009/11/oh-no-whats-happening-to-me.txt,autobiography
www.drmetablog.com/2009/11/sons-of-japheth-sons-of-ham.txt,books
www.drmetablog.com/2009/11/sons-of-japheth-sons-of-ham.txt,history
www.drmetablog.com/2009/11/sons-of-japheth-sons-of-ham.txt,religion
www.drmetablog.com/2009/11/staas.txt,current_affairs
www.drmetablog.com/2009/11/updikes-gamble.txt,books
www.drmetablog.com/2009/12/dinner-conversation.txt,wisdom
www.drmetablog.com/2009/12/english-teachers-.txt,film
www.drmetablog.com/2009/12/his-meanest-garment.txt,autobiography
www.drmetablog.com/2009/12/silliest-word-.txt,language
www.drmetablog.com/2009/12/silliest-word-.txt,words_of_my_life
www.drmetablog.com/2009/12/silliest-word-.txt,words-of-my-life-1
www.drmetablog.com/2009/12/the-entirety-of-my-career-as-a-nude-model.txt,autobiography
www.drmetablog.com/2009/12/the-golden-age-of-sex-ed.txt,books
www.drmetablog.com/2009/12/zebra.txt,religion
www.drmetablog.com/2010/01/a-melancholy-errand.txt,autobiography
www.drmetablog.com/2010/01/a-melancholy-errand.txt,travel
www.drmetablog.com/2010/01/a-visit-to-the-post-office-.txt,current_affairs
www.drmetablog.com/2010/01/another-long-night.txt,autobiography
www.drmetablog.com/2010/01/another-visit-to-the-coffee-shop.txt,autobiography
www.drmetablog.com/2010/01/another-visit-to-the-coffee-shop.txt,current_affairs
www.drmetablog.com/2010/01/big-miller-.txt,books
www.drmetablog.com/2010/01/complimentcomplement.txt,language
www.drmetablog.com/2010/01/haute-cuisine-c-1945.txt,brooklyn_in_the_1950s
www.drmetablog.com/2010/01/haute-cuisine-c-1945.txt,brooklyn
www.drmetablog.com/2010/01/this-old-house.txt,autobiography
www.drmetablog.com/2010/01/reposted-salinger.txt,books
www.drmetablog.com/2010/01/wharton-horses.txt,books
www.drmetablog.com/2010/01/sa.txt,autobiography
www.drmetablog.com/2010/01/marijuana.txt,current_affairs
www.drmetablog.com/2010/01/wellaged-outrage.txt,autobiography
www.drmetablog.com/2010/01/tendentious.txt,language
www.drmetablog.com/2010/02/alliterative-nba-allstars.txt,sports
www.drmetablog.com/2010/02/grandpa-learns-to-text.txt,autobiography
www.drmetablog.com/2010/02/rhinestone-cellist.txt,music
www.drmetablog.com/2010/02/rhinestone-cellist.txt,sports
www.drmetablog.com/2010/02/shakespeare-eggcorns.txt,language
www.drmetablog.com/2010/02/shakespeare-eggcorns.txt,shakespeare
www.drmetablog.com/2010/02/nose-ornament-news.txt,autobiography
www.drmetablog.com/2010/02/nose-ornament-news.txt,history
www.drmetablog.com/2010/02/nose-ornament-news.txt,language
www.drmetablog.com/2010/02/some-mondegreens.txt,brooklyn_in_the_1950s
www.drmetablog.com/2010/02/some-mondegreens.txt,language
www.drmetablog.com/2010/02/some-mondegreens.txt,brooklyn
www.drmetablog.com/2010/02/insects-drugs-science-fiction.txt,autobiography
www.drmetablog.com/2010/03/alcohol-logic.txt,current_affairs
www.drmetablog.com/2010/03/bronte-notes.txt,books
www.drmetablog.com/2010/03/existence-pre-and-post.txt,current_affairs
www.drmetablog.com/2010/03/grandpa-tells-a-whopper-cornell-takes-a-shellacking.txt,autobiography
www.drmetablog.com/2010/03/pretty-poison-1960-tuesday-weld-1943-.txt,film
www.drmetablog.com/2010/03/my-new-mirror.txt,autobiography
www.drmetablog.com/2010/03/my-life-in-periodicals.txt,autobiography
www.drmetablog.com/2010/04/allawkard.txt,sports
www.drmetablog.com/2010/04/cat-got-your-tongue.txt,autobiography
www.drmetablog.com/2010/04/cat-got-your-tongue.txt,brooklyn_in_the_1950s
www.drmetablog.com/2010/04/cat-got-your-tongue.txt,brooklyn
www.drmetablog.com/2010/04/earthquakes.txt,current_affairs
www.drmetablog.com/2010/04/earthquakes.txt,religion
www.drmetablog.com/2010/04/earthquakes.txt,shakespeare
www.drmetablog.com/2010/04/our-new-neighbor.txt,current_affairs
www.drmetablog.com/2010/04/strange-flesh-1.txt,shakespeare
www.drmetablog.com/2010/04/notable-pearlmans.txt,current_affairs
www.drmetablog.com/2010/04/lascivious-wassails.txt,shakespeare
www.drmetablog.com/2010/05/-crackanthorpes-wreckage.txt,books
www.drmetablog.com/2010/05/brooklyn-watchamacallums.txt,current_affairs
www.drmetablog.com/2010/05/brooklyn-watchamacallums.txt,sports
www.drmetablog.com/2010/05/ditch-the-didge.txt,music
www.drmetablog.com/2010/05/ditch-the-didge.txt,wisdom
www.drmetablog.com/2010/05/replacing-children-in-in-america.txt,film
www.drmetablog.com/2010/05/replacing-children-in-in-america.txt,replacement_children
www.drmetablog.com/2010/05/still-another-directional-dyslexic-anxiety.txt,directional_disabilities
www.drmetablog.com/2010/05/parade-of-jargon.txt,language
www.drmetablog.com/2010/05/mrs-peixada-by-sidney-luska-1886.txt,books
www.drmetablog.com/2010/05/novacaine.txt,autobiography
www.drmetablog.com/2010/05/novacaine.txt,science
www.drmetablog.com/2010/06/childhood-memory.txt,autobiography
www.drmetablog.com/2010/06/childhood-memory.txt,brooklyn_in_the_1950s
www.drmetablog.com/2010/06/childhood-memory.txt,brooklyn
www.drmetablog.com/2010/06/postfriendly-skies.txt,current_affairs
www.drmetablog.com/2010/06/postfriendly-skies.txt,travel
www.drmetablog.com/2010/07/an-unsettling-anecdote-1.txt,science
www.drmetablog.com/2010/07/miss-dusenberry.txt,autobiography
www.drmetablog.com/2010/07/miss-dusenberry.txt,books
www.drmetablog.com/2010/07/miss-dusenberry.txt,brooklyn_in_the_1950s
www.drmetablog.com/2010/07/miss-dusenberry.txt,brooklyn
www.drmetablog.com/2010/07/on-pain.txt,autobiography
www.drmetablog.com/2010/09/brief-remarks-on-fritters-and-turnips.txt,shakespeare
www.drmetablog.com/2010/09/cymbeline.txt,shakespeare
www.drmetablog.com/2010/09/sleep-thou-ape-of-death-cym.txt,autobiography
www.drmetablog.com/2010/09/sleep-thou-ape-of-death-cym.txt,religion
www.drmetablog.com/2010/09/sleep-thou-ape-of-death-cym.txt,science
www.drmetablog.com/2010/09/magic-only-goes-so-far.txt,shakespeare
www.drmetablog.com/2010/09/scamels-from-the-rocke.txt,shakespeare
www.drmetablog.com/2010/09/wisdom.txt,autobiography
www.drmetablog.com/2010/09/wisdom.txt,wisdom
www.drmetablog.com/2010/10/a-conversation-in-romeo-and-juliet.txt,language
www.drmetablog.com/2010/10/a-conversation-in-romeo-and-juliet.txt,shakespeare
www.drmetablog.com/2010/10/horse-feathers-1932-everyone-says-i-love-you-1996.txt,film
www.drmetablog.com/2010/10/who-is-violenta-what-is-she.txt,shakespeare
www.drmetablog.com/2010/10/sheep-news.txt,current_affairs
www.drmetablog.com/2010/10/modern-and-familiar.txt,science
www.drmetablog.com/2010/10/modern-and-familiar.txt,shakespeare
www.drmetablog.com/2010/10/milagro.txt,wisdom
www.drmetablog.com/2010/10/we-are-all-frail-brooks-conrad.txt,shakespeare
www.drmetablog.com/2010/10/we-are-all-frail-brooks-conrad.txt,sports
www.drmetablog.com/2010/10/sign-of-the-times.txt,science
www.drmetablog.com/2010/11/antres-antrees-antars.txt,language
www.drmetablog.com/2010/11/antres-antrees-antars.txt,shakespeare
www.drmetablog.com/2010/11/dentists-i-have-known.txt,autobiography
www.drmetablog.com/2010/11/dentists-i-have-known.txt,brooklyn_in_the_1950s
www.drmetablog.com/2010/11/dentists-i-have-known.txt,science
www.drmetablog.com/2010/11/dentists-i-have-known.txt,brooklyn
www.drmetablog.com/2010/11/first-week-in-the-west.txt,autobiography
www.drmetablog.com/2010/11/othello-anters.txt,shakespeare
www.drmetablog.com/2010/11/takacs-morse.txt,music
www.drmetablog.com/2010/11/takacs-morse.txt,shakespeare
www.drmetablog.com/2010/11/more-on-my-brain.txt,autobiography
www.drmetablog.com/2010/12/favorite-garments-lifetime.txt,autobiography
www.drmetablog.com/2010/12/zester.txt,current_affairs
www.drmetablog.com/2010/12/zester.txt,travel
www.drmetablog.com/2010/12/secession-ball.txt,current_affairs
www.drmetablog.com/2010/12/secession-ball.txt,history
www.drmetablog.com/2010/12/nightmare.txt,books
www.drmetablog.com/2010/12/nightmare.txt,directional_disabilities
www.drmetablog.com/2010/12/what-we-watched-in-the-fifties-rebel-without-a-cause-1955.txt,film
www.drmetablog.com/2010/12/pickwickhorse.txt,books
www.drmetablog.com/2010/12/pickwickhorse.txt,fiction
www.drmetablog.com/2010/12/seasons-greetings.txt,autobiography
www.drmetablog.com/2010/12/modern-biography.txt,books
www.drmetablog.com/2010/12/modern-biography.txt,language
www.drmetablog.com/2010/12/trains-planes-and-buses.txt,autobiography
www.drmetablog.com/2010/12/my-swiss-cheese-brain.txt,shakespeare
www.drmetablog.com/2011/01/amnesia-in-film-the-crooked-way-1949.txt,film
www.drmetablog.com/2011/01/amnesia-in-films-the-bourne-identity.txt,film
www.drmetablog.com/2011/01/muff-and-spot-once-again.txt,current_affairs
www.drmetablog.com/2011/01/muff-and-spot-once-again.txt,history
www.drmetablog.com/2011/01/muff-and-spot-once-again.txt,wisdom
www.drmetablog.com/2011/01/is-sarah-palin-jewish.txt,current_affairs
www.drmetablog.com/2011/01/whores.txt,autobiography
www.drmetablog.com/2011/01/whores.txt,brooklyn_in_the_1950s
www.drmetablog.com/2011/01/whores.txt,brooklyn
www.drmetablog.com/2011/01/predictions.txt,current_affairs
www.drmetablog.com/2011/01/predictions.txt,wisdom
www.drmetablog.com/2011/01/rio-grande-1950-then-and-now.txt,brooklyn_in_the_1950s
www.drmetablog.com/2011/01/rio-grande-1950-then-and-now.txt,film
www.drmetablog.com/2011/01/rio-grande-1950-then-and-now.txt,brooklyn
www.drmetablog.com/2011/02/baseball-facts.txt,sports
www.drmetablog.com/2011/02/biophilosophy.txt,wisdom
www.drmetablog.com/2011/02/conversation-with-our-congressman.txt,current_affairs
www.drmetablog.com/2011/02/conversation-with-our-state-representative.txt,current_affairs
www.drmetablog.com/2011/02/life-with-charles-dickens.txt,books
www.drmetablog.com/2011/02/more-noir-otto-premingers-laura-1944.txt,film
www.drmetablog.com/2011/02/something-going-on.txt,current_affairs
www.drmetablog.com/2011/02/something-going-on.txt,film
www.drmetablog.com/2011/03/dickens-joke.txt,books
www.drmetablog.com/2011/03/egyptian-religion.txt,religion
www.drmetablog.com/2011/03/funny-thing.txt,sports
www.drmetablog.com/2011/03/haircuts-a-lifetime-of-sweating-in-the-chair.txt,autobiography
www.drmetablog.com/2011/03/what-my-father-ate.txt,autobiography
www.drmetablog.com/2011/03/sticker-shock.txt,science
www.drmetablog.com/2011/03/random-harvest-amnesia.txt,film
www.drmetablog.com/2011/03/random-harvest-amnesia.txt,science
www.drmetablog.com/2011/04/a-very-distressing-memory.txt,autobiography
www.drmetablog.com/2011/04/butterfly-mosque.txt,books
www.drmetablog.com/2011/04/certified-dialogue-transcribed-verbatim-from-real-life.txt,autobiography
www.drmetablog.com/2011/04/certified-dialogue-transcribed-verbatim-from-real-life.txt,fiction
www.drmetablog.com/2011/04/ferdinand.txt,books
www.drmetablog.com/2011/04/howtoharvestme.txt,autobiography
www.drmetablog.com/2011/04/the-most-obscene-word-in-the-english-language.txt,language
www.drmetablog.com/2011/04/lolas-language-at-eighteen-months.txt,autobiography
www.drmetablog.com/2011/05/a-great-moment-in-sportscasting-history-.txt,sports
www.drmetablog.com/2011/05/act-of-violence.txt,film
www.drmetablog.com/2011/05/all-about-eve-erasmus.txt,brooklyn_in_the_1950s
www.drmetablog.com/2011/05/all-about-eve-erasmus.txt,film
www.drmetablog.com/2011/05/all-about-eve-erasmus.txt,brooklyn
www.drmetablog.com/2011/05/drood.txt,books
www.drmetablog.com/2011/05/eruv.txt,autobiography
www.drmetablog.com/2011/05/eruv.txt,dr_metablogs_greatest_hits
www.drmetablog.com/2011/05/eruv.txt,religion
www.drmetablog.com/2011/05/eruv.txt,wisdom
www.drmetablog.com/2011/05/holbein-rugs.txt,history
www.drmetablog.com/2011/05/next-three-days-1.txt,film
www.drmetablog.com/2011/05/my-new-campaign-for-city-council-.txt,current_affairs
www.drmetablog.com/2011/05/reposted-philip-roths-pseudo-pastoral.txt,books
www.drmetablog.com/2011/05/shattered.txt,film
www.drmetablog.com/2011/05/why-we-hate-wells-fargo.txt,current_affairs
www.drmetablog.com/2011/05/why-we-hate-wells-fargo.txt,directional_disabilities
www.drmetablog.com/2011/05/joke.txt,autobiography
www.drmetablog.com/2011/05/real-dialog.txt,autobiography
www.drmetablog.com/2011/05/real-dialog.txt,history
www.drmetablog.com/2011/05/talk-about-upscale.txt,current_affairs
www.drmetablog.com/2011/05/talk-about-upscale.txt,science
www.drmetablog.com/2011/06/a-brief-conversation-about-computers-and-also-about-good-and-evil.txt,science
www.drmetablog.com/2011/06/another-great-moment-in-basketball-announcerese.txt,language
www.drmetablog.com/2011/06/another-great-moment-in-basketball-announcerese.txt,sports
www.drmetablog.com/2011/06/carter-family-favorites.txt,music
www.drmetablog.com/2011/06/new-words.txt,language
www.drmetablog.com/2011/06/lessons-from-neolithic-malta.txt,current_affairs
www.drmetablog.com/2011/06/lessons-from-neolithic-malta.txt,history
www.drmetablog.com/2011/06/pazyrykrug.txt,history
www.drmetablog.com/2011/06/macbeth-brainswereout.txt,shakespeare
www.drmetablog.com/2011/06/my-teachers-1944-1956.txt,autobiography
www.drmetablog.com/2011/06/macbeth-ramachandran.txt,science
www.drmetablog.com/2011/06/macbeth-ramachandran.txt,shakespeare
www.drmetablog.com/2011/06/macbeth-ramachandran.txt,wisdom
www.drmetablog.com/2011/07/a-fair-comparison.txt,autobiography
www.drmetablog.com/2011/07/amnesia-on-film-mister-buddwing.txt,film
www.drmetablog.com/2011/07/barmagillion.txt,science
www.drmetablog.com/2011/07/destination.txt,directional_disabilities
www.drmetablog.com/2011/07/ladystallions.txt,language
www.drmetablog.com/2011/07/ladystallions.txt,sports
www.drmetablog.com/2011/07/songs-my-mother-sang.txt,autobiography
www.drmetablog.com/2011/07/songs-my-mother-sang.txt,brooklyn_in_the_1950s
www.drmetablog.com/2011/07/songs-my-mother-sang.txt,music
www.drmetablog.com/2011/07/songs-my-mother-sang.txt,brooklyn
www.drmetablog.com/2011/08/a-message-from-god.txt,current_affairs
www.drmetablog.com/2011/08/advice-for-married-folk.txt,wisdom
www.drmetablog.com/2011/08/downtown-bradford.txt,autobiography
www.drmetablog.com/2011/08/things-ill-miss.txt,autobiography
www.drmetablog.com/2011/08/things-ill-miss.txt,wisdom
www.drmetablog.com/2011/08/more-on-lolas-language.txt,autobiography
www.drmetablog.com/2011/09/dog-faced-man.txt,autobiography
www.drmetablog.com/2011/09/dog-faced-man.txt,brooklyn_in_the_1950s
www.drmetablog.com/2011/09/dog-faced-man.txt,brooklyn
www.drmetablog.com/2011/09/mr-kripke.txt,autobiography
www.drmetablog.com/2011/09/trollope-on-the-kindle.txt,books
www.drmetablog.com/2011/10/about-about-schmidt.txt,books
www.drmetablog.com/2011/10/edward-gibbon-replacement-child.txt,replacement_children
www.drmetablog.com/2011/10/reposted-duke-duke-duke.txt,music
www.drmetablog.com/2011/10/reposted-duke-duke-duke.txt,poetry
www.drmetablog.com/2011/10/re-thinking-slugs.txt,science
www.drmetablog.com/2011/10/slugs-two-reasons-not-to-eat.txt,science
www.drmetablog.com/2011/10/slugs-two-reasons-not-to-eat.txt,wisdom
www.drmetablog.com/2011/10/whats-with-the-necklaces.txt,science
www.drmetablog.com/2011/10/whats-with-the-necklaces.txt,sports
www.drmetablog.com/2011/10/pride-and-prejudice-and-farts-.txt,books
www.drmetablog.com/2011/10/on-cults.txt,religion
www.drmetablog.com/2011/11/another-replacement-child.txt,replacement_children
www.drmetablog.com/2011/11/even-more-on-lolas-language.txt,language
www.drmetablog.com/2011/11/goldbach.txt,film
www.drmetablog.com/2011/11/goldbach.txt,science
www.drmetablog.com/2011/11/three-comments-on-books.txt,books
www.drmetablog.com/2011/11/three-comments-on-books.txt,wisdom
www.drmetablog.com/2011/11/superlatives-meas.txt,shakespeare
www.drmetablog.com/2011/12/amnesia-on-film-blind-horizon.txt,film
www.drmetablog.com/2011/12/birthday.txt,autobiography
www.drmetablog.com/2011/12/birthday.txt,books
www.drmetablog.com/2011/12/ghost-writer.txt,film
www.drmetablog.com/2011/12/horsey-words.txt,language
